polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
1074,B2,"[[503.4699714860345, 347.04660261293367], [488.39149310464023, 333.64918487295984], [504.88416752128023, 322.48226990335985], [515.5615065767427, 335.64957691349593], [503.4699714860345, 347.04660261293367]]",0.0,0.0,0.0,0.0,335.1210985724951
1075,B2,"[[516.8241766041602, 334.42227898623986], [506.51625509376026, 321.27967906047985], [523.460642977999, 311.1263586999554], [531.9424614860802, 327.37853262079983], [516.8241766041602, 334.42227898623986]]",0.0,0.0,0.0,0.0,316.40085693506614
1076,B2,"[[533.2487355238403, 326.37189966079984], [525.3451802481628, 311.3133950210939], [544.1223999448439, 304.15876482252014], [548.0663726950403, 320.57369381119986], [533.2487355238403, 326.37189966079984]]",0.0,0.0,0.0,0.0,302.70114649541443
1077,B2,"[[549.3548628838403, 319.4999519871999], [545.5805475035495, 304.5417274343762], [564.4946226022403, 300.81684424959985], [567.7158480742403, 315.09761050879985], [549.3548628838403, 319.4999519871999]]",0.0,0.0,0.0,0.0,286.68486936433766
1078,B2,"[[569.5412091750403, 315.20498469119985], [566.1052353382403, 300.06522497279985], [586.6137041766403, 298.1324896895999], [587.0432009062403, 313.4869977727999], [569.5412091750403, 315.20498469119985]]",0.0,0.0,0.0,0.0,293.30323077198204
1079,B2,"[[374.47263937987344, 388.1693214037498], [361.41593880003364, 396.2438599202296], [354.25547512888403, 387.05764195084265], [364.60277012412695, 375.3984693353596], [374.47263937987344, 388.1693214037498]]",0.0,0.0,0.0,0.0,212.48871011661038
1080,B2,"[[363.2437603872809, 373.25967494183357], [352.7737170892164, 386.7802486385504], [340.7729061796585, 377.05539638912694], [345.903544488248, 363.4336028833261], [363.2437603872809, 373.25967494183357]]",0.0,0.0,0.0,0.0,275.34816724537717
1081,B2,"[[344.8019872277586, 361.56766516949546], [337.21895280577155, 377.711575551818], [323.1117196640343, 372.6635090466301], [325.1410508588612, 356.1917023360004], [344.8019872277586, 361.56766516949546]]",0.0,0.0,0.0,0.0,300.39316117738304
1082,B2,"[[323.3281394537671, 356.70318778376645], [321.58857344676693, 371.9605142919231], [303.19336623884965, 371.07507539444543], [303.83607048946567, 354.375203515081], [323.3281394537671, 356.70318778376645]]",0.0,0.0,0.0,0.0,304.60661085806987
1083,B2,"[[394.6589856710731, 378.72039335254993], [376.4483243360334, 387.5680259823098], [369.49047731651353, 377.43190316374995], [383.1948726265534, 365.1615478726297], [394.6589856710731, 378.72039335254993]]",0.0,0.0,0.0,0.0,286.3152463901699
1084,B2,"[[382.0317818208333, 363.8598065083902], [368.0301884358735, 376.40111101271], [358.9598705543987, 365.00517883814973], [368.6314838573135, 349.68641443159044], [382.0317818208333, 363.8598065083902]]",0.0,0.0,0.0,0.0,307.8352009457926
1085,B2,"[[366.27614098883356, 349.04118891863055], [355.67028067120845, 365.0679246736321], [342.18617247041516, 358.0546064609794], [348.34465252803386, 339.27013832023067], [366.27614098883356, 349.04118891863055]]",0.0,0.0,0.0,0.0,343.74840315636925
1086,B2,"[[346.4119172448339, 339.27013832023067], [339.6091908770948, 356.81460182141], [322.8423379235536, 352.95923013801695], [326.356617582527, 335.52174531418643], [346.4119172448339, 339.27013832023067]]",0.0,0.0,0.0,0.0,341.63968153746316
1087,B2,"[[324.82970658243426, 334.43830011223076], [321.28635856323433, 352.6919111202305], [304.00662740893387, 350.3054999237511], [306.25397302723457, 332.7203131938308], [324.82970658243426, 334.43830011223076]]",0.0,0.0,0.0,0.0,327.1960148931265
1088,B2,"[[359.36643409347363, 396.99682137430966], [343.30325640643395, 408.7650317653495], [334.8155055456341, 400.79554483542967], [347.2053645955627, 385.7288489515439], [359.36643409347363, 396.99682137430966]]",0.0,0.0,0.0,0.0,275.3683241754189
1089,B2,"[[345.4507400544339, 383.5106240648699], [334.54152312259407, 398.4571102549496], [320.8835271213143, 393.8185455752697], [324.31950095811425, 375.17838751063005], [345.4507400544339, 383.5106240648699]]",0.0,0.0,0.0,0.0,338.63057030988915
1090,B2,"[[322.03797784003433, 374.1667476002301], [319.46723089354884, 393.0972605690281], [302.8196202598857, 390.73652297370944], [303.9991151968346, 372.6635090466301], [322.03797784003433, 374.1667476002301]]",0.0,0.0,0.0,0.0,324.50317300344756
1091,B2,"[[415.53252672963276, 372.79333848407003], [397.0641673568331, 378.97809139030994], [388.0447360352332, 366.52268623191014], [402.56172549571295, 354.2390797653503], [415.53252672963276, 372.79333848407003]]",0.0,0.0,0.0,0.0,357.24702442907744
1092,B2,"[[401.960430074273, 352.43519350103037], [386.1549504249933, 365.66369277271014], [374.7546625589636, 353.7464615832312], [385.8113530413132, 338.8630968456706], [401.960430074273, 352.43519350103037]]",0.0,0.0,0.0,0.0,364.79066517256615
1093,B2,"[[383.9960293731652, 338.48347237424304], [373.81118606225857, 351.23777978557104], [360.8455301866521, 342.9966756381855], [367.66503326781094, 329.5305835998405], [383.9960293731652, 338.48347237424304]]",0.0,0.0,0.0,0.0,265.1356322459121
1094,B2,"[[364.50263906814627, 328.481053974251], [358.8673224032337, 342.49136379223063], [343.7916407869662, 335.4338577675294], [347.674697565428, 320.8956346272309], [364.50263906814627, 328.481053974251]]",0.0,0.0,0.0,0.0,262.5446170230888
1095,B2,"[[346.20095513857035, 318.74644989440867], [341.794827401634, 336.69315794263076], [325.2592033120343, 332.9350615586308], [326.72485316488377, 316.3375393161106], [346.20095513857035, 318.74644989440867]]",0.0,0.0,0.0,0.0,320.05216289364057
1096,B2,"[[324.7381417768387, 315.24223040813786], [323.56074713360664, 332.0739092115142], [304.69250636878206, 331.3440628679139], [306.693313379778, 315.75579866757204], [324.7381417768387, 315.24223040813786]]",0.0,0.0,0.0,0.0,299.3517434213751
1097,B2,"[[341.524871510434, 409.5783911970295], [329.4912348034787, 420.70104109209416], [320.5320849295367, 413.91622998992915], [328.2708708704342, 397.7699154875896], [341.524871510434, 409.5783911970295]]",0.0,0.0,0.0,0.0,243.34098394266465
1098,B2,"[[326.7061004175367, 397.27323171792926], [318.7872544655367, 412.43983498192915], [302.0100384655368, 407.0711258619292], [302.6811271055368, 392.8440466939293], [326.7061004175367, 397.27323171792926]]",0.0,0.0,0.0,0.0,320.8724662508894
1099,B2,"[[435.94687165255743, 356.1790051222527], [413.66672880455747, 366.9164233622527], [405.3870066922168, 355.6439906298818], [422.52509885255745, 342.2203614102528], [435.94687165255743, 356.1790051222527]]",0.0,0.0,0.0,0.0,379.7238373298942
1100,B2,"[[421.85401021255745, 340.4755309462528], [405.8670997336338, 353.0704404242215], [394.24517168775327, 342.2642284057464], [406.5531892205575, 327.4564113302528], [421.85401021255745, 340.4755309462528]]",0.0,0.0,0.0,0.0,352.9731933513858
1101,B2,"[[404.9082880493575, 326.74788852705285], [392.02338616135756, 340.92128060385284], [376.7491367910388, 331.98903472158867], [386.64349992703876, 314.0540901542926], [404.9082880493575, 326.74788852705285]]",0.0,0.0,0.0,0.0,392.37702500962905
1102,B2,"[[385.44090908415876, 312.50790192773263], [374.8435169773576, 331.04285582305283], [360.67012490055765, 324.0635339670529], [370.2367248563188, 306.3231490214926], [385.44090908415876, 312.50790192773263]]",0.0,0.0,0.0,0.0,332.78045844785424
1103,B2,"[[368.3469392460788, 305.20645752453265], [359.5027594592337, 322.91134608727094], [344.2126758854739, 316.4688951432711], [348.45899600711766, 301.258599802573], [368.3469392460788, 305.20645752453265]]",0.0,0.0,0.0,0.0,323.47638913541016
1104,B2,"[[346.87555560899386, 300.66341549399135], [342.23699092931395, 316.03939841367105], [324.7994237075543, 313.20471999831113], [327.4049757251592, 299.31569769424925], [346.87555560899386, 300.66341549399135]]",0.0,0.0,0.0,0.0,277.6037210250804
1105,B2,"[[325.2574920771592, 298.7788267822492], [323.64687934115926, 312.60325276624917], [306.0643569731593, 313.4085591342492], [307.13809879715933, 297.70508495824924], [325.2574920771592, 298.7788267822492]]",0.0,0.0,0.0,0.0,263.73079417881405
1106,B2,"[[445.2078948845574, 370.9429552022527], [437.6917021165574, 357.5211824022527], [415.6799947245575, 368.1243829142527], [417.29060746055745, 373.4930920342527], [445.2078948845574, 370.9429552022527]]",0.0,0.0,0.0,0.0,264.5594565102514
1107,B2,"[[588.9813709588481, 313.7334663454109], [604.099655840768, 313.62351518263324], [605.3640942127104, 297.6805965798813], [587.9368349124609, 297.5706454171037], [588.9813709588481, 313.7334663454109]]",0.0,0.0,0.0,0.0,261.22469110232714
1108,B2,"[[592.341109126144, 332.51385509226515], [602.391332598784, 332.77155313002515], [604.796514284544, 315.67758329194527], [590.021826786304, 315.41988525418526], [592.341109126144, 332.51385509226515]]",0.0,0.0,0.0,0.0,212.18920773106345
1109,B2,"[[594.3329002096641, 351.5767990001051], [602.0638413424641, 351.5767990001051], [604.2113249904642, 334.9123258916252], [593.4739067504642, 334.5687285079452], [594.3329002096641, 351.5767990001051]]",0.0,0.0,0.0,0.0,155.57983951766568
1110,B2,"[[585.6691140495349, 433.369182565929], [599.1613286287339, 424.69078420432896], [588.2803996559342, 414.788097996329], [578.2871390095349, 425.45033661392904], [585.6691140495349, 433.369182565929]]",0.0,0.0,0.0,0.0,192.9408371808545
1111,B2,"[[545.3949244686393, 549.2748685366754], [528.0088968544316, 539.9290197005795], [535.0870029582394, 529.4836592367077], [549.6555320262712, 543.5711519675875], [545.3949244686393, 549.2748685366754]]",0.0,0.0,0.0,0.0,195.43513689355365
1112,B2,"[[550.5488852238392, 541.7157260957155], [536.2215063171647, 528.3980979558614], [552.0884244781316, 515.797546709299], [560.3081917710391, 532.1563368543716], [550.5488852238392, 541.7157260957155]]",0.0,0.0,0.0,0.0,315.0344953644855
1113,B2,"[[561.2983928652849, 530.3756614619889], [553.2988051439672, 514.7015897634279], [573.0900144439349, 507.211166799204], [577.7449203740822, 523.4185696075092], [561.2983928652849, 530.3756614619889]]",0.0,0.0,0.0,0.0,334.53461670197424
1114,B2,"[[579.4122063036468, 522.7417685415397], [574.739281885599, 506.798849938788], [595.1269547687987, 504.4462816024041], [595.6098872916612, 521.2264419292871], [579.4122063036468, 522.7417685415397]]",0.0,0.0,0.0,0.0,304.2819338534986
1115,B2,"[[561.1904216743989, 560.8559794148831], [546.7593315598391, 549.9467624830432], [557.3861391241073, 537.6478113949116], [567.8905706561587, 552.1801454769632], [561.1904216743989, 560.8559794148831]]",0.0,0.0,0.0,0.0,240.96046373284446
1116,B2,"[[568.7495641153587, 550.7198565963232], [559.1167926904385, 537.2291417103543], [577.6830960910386, 525.3795495499236], [581.4686006588028, 544.4168983797393], [568.7495641153587, 550.7198565963232]]",0.0,0.0,0.0,0.0,315.30686549993504
1117,B2,"[[583.0607600965087, 543.7643586974953], [579.3742394638385, 524.5796118910436], [599.3028877172782, 522.2603295512035], [599.5577682197603, 541.3493385091562], [583.0607600965087, 543.7643586974953]]",0.0,0.0,0.0,0.0,353.20161526957907
1118,B2,"[[526.6345073197116, 539.5167028401636], [508.2864070311998, 532.0949993526757], [513.0280509259837, 523.5737842374118], [529.1084084822076, 535.4622537127397], [526.6345073197116, 539.5167028401636]]",0.0,0.0,0.0,0.0,143.07353733149773
1119,B2,"[[529.8643227263035, 533.4693888873957], [513.7152456933437, 522.4742726096358], [527.5278605172796, 507.424707204452], [539.8973663297594, 522.0619557492198], [529.8643227263035, 533.4693888873957]]",0.0,0.0,0.0,0.0,341.4341802611914
1120,B2,"[[541.5368489020525, 520.8016174535003], [528.9736371060795, 506.115111277924], [547.2701977870393, 494.1751021950442], [554.0260404971707, 512.3262460980507], [541.5368489020525, 520.8016174535003]]",0.0,0.0,0.0,0.0,351.3344020246809
1121,B2,"[[555.6024343412791, 511.0113739953639], [548.9881847054392, 493.9174041572842], [567.1988460404789, 487.3890538673643], [572.73461659711, 505.5902053291258], [555.6024343412791, 511.0113739953639]]",0.0,0.0,0.0,0.0,348.1542120571818
1122,B2,"[[574.6018429321269, 505.56189935754], [569.5284272516991, 488.15329730056953], [586.9535887795205, 485.01034258843765], [589.2728711193604, 502.79150719387695], [574.6018429321269, 505.56189935754]]",0.0,0.0,0.0,0.0,293.29325364176566
1123,B2,"[[573.1398259982386, 574.9474986776029], [562.2306090663988, 561.7189994059231], [575.4591083380785, 548.9199968638433], [586.047942662117, 562.4912141077946], [573.1398259982386, 574.9474986776029]]",0.0,0.0,0.0,0.0,310.84833864104417
1124,B2,"[[507.08247401103984, 532.0402385196517], [482.9232829710402, 525.7051617580518], [488.5067404558401, 516.3636078892519], [508.37151533037667, 527.6944643563295], [507.08247401103984, 532.0402385196517]]",0.0,0.0,0.0,0.0,180.9948919338162
1125,B2,"[[509.4447060238398, 526.3494068524518], [489.58048227984006, 514.860369335652], [504.7202419982398, 499.72060961725214], [519.1244784538395, 513.2676046123348], [509.4447060238398, 526.3494068524518]]",0.0,0.0,0.0,0.0,397.12302163575146
1126,B2,"[[520.0747500814397, 512.3907631404519], [505.68660963983984, 498.53949361085216], [522.5443562766396, 485.86934008765235], [533.6176216375504, 500.14023392729297], [520.0747500814397, 512.3907631404519]]",0.0,0.0,0.0,0.0,372.36169184324535
1127,B2,"[[534.3707067654675, 498.93242811507315], [524.2623431950395, 485.11772081085235], [542.6233283854393, 475.5614185772525], [548.8510309646392, 491.98966848445224], [534.3707067654675, 498.93242811507315]]",0.0,0.0,0.0,0.0,315.6870201641371
1128,B2,"[[550.2309927569588, 490.96520420765154], [544.1265669390393, 474.9171734828525], [562.487552129439, 468.15259999165255], [565.8294196861077, 485.82745039115105], [550.2309927569588, 490.96520420765154]]",0.0,0.0,0.0,0.0,314.41052338686916
1129,B2,"[[568.0784230792264, 485.65652775631406], [564.1137996742699, 467.43863932246825], [583.4289000998368, 466.2219463833981], [584.6920292062213, 483.23416535090826], [568.0784230792264, 485.65652775631406]]",0.0,0.0,0.0,0.0,321.19906783863684
1130,B2,"[[586.34161245144, 482.30384342176205], [585.2377086836786, 465.74241869552463], [596.7555511238693, 465.7206524040683], [596.9702994886693, 481.82677976406796], [586.34161245144, 482.30384342176205]]",0.0,0.0,0.0,0.0,181.03267210230814
1131,B2,"[[486.50563965584024, 515.3801635321315], [467.8654815912004, 505.67353744317165], [483.9286592782403, 489.1808630265318], [498.3597493928001, 502.4952616441317], [486.50563965584024, 515.3801635321315]]",0.0,0.0,0.0,0.0,403.55942010053485
1132,B2,"[[500.0613665802224, 501.70408904042426], [485.1363552266226, 488.0675678756244], [501.10601000079197, 476.90643822697217], [511.12090736742226, 491.28879334762433], [500.0613665802224, 501.70408904042426]]",0.0,0.0,0.0,0.0,323.8604412634927
1133,B2,"[[512.4511831310398, 490.37905574845223], [502.33098836070246, 476.1388330818965], [519.5108575447023, 466.3119479086486], [527.8334010181925, 480.1650591444006], [512.4511831310398, 490.37905574845223]]",0.0,0.0,0.0,0.0,321.09658036003304
1134,B2,"[[529.7189881743342, 479.7031861755286], [521.3329782150855, 466.1640859035204], [537.9062695823341, 458.6310028795288], [544.348720526334, 472.99229977552864], [529.7189881743342, 479.7031861755286]]",0.0,0.0,0.0,0.0,270.4482245801323
1135,B2,"[[546.0935509903339, 471.9185579515286], [539.7404779394692, 458.00859838086564], [557.1685079810319, 452.7327730442214], [561.5285897103338, 466.6840665595287], [546.0935509903339, 471.9185579515286]]",0.0,0.0,0.0,0.0,257.0512314625191
1136,B2,"[[562.8777904595485, 466.30005160902147], [560.1864124303338, 451.78589875152886], [579.3795475343336, 450.30950374352886], [580.3320255422002, 464.7442733793223], [562.8777904595485, 466.30005160902147]]",0.0,0.0,0.0,0.0,267.9876704684507
1137,B2,"[[582.4665552783335, 463.9997119995287], [581.6612489103336, 450.30950374352886], [599.5122067343334, 450.30950374352886], [599.5122067343334, 463.73127654352874], [582.4665552783335, 463.9997119995287]]",0.0,0.0,0.0,0.0,236.58309562502205
1138,B2,"[[583.4942325211188, 434.7334061151725], [589.9366834651187, 442.5180343391724], [592.3526025691186, 448.2893966431723], [566.4485810651189, 449.6315739231723], [564.7037506011189, 446.27613072317234], [583.4942325211188, 434.7334061151725]]",0.0,0.0,0.0,0.0,232.30467597901952
1139,B2,"[[322.08035697296197, 429.27194323901267], [312.63142892176205, 440.0093614790125], [308.7659583553621, 448.4274973791724], [341.7513071886417, 449.9736856057324], [343.6410927988817, 446.02231569341245], [322.08035697296197, 429.27194323901267]]",0.0,0.0,0.0,0.0,403.66272186734614
1140,B2,"[[467.3862387777601, 507.34853864381193], [460.17069372048024, 517.3128627705318], [457.70891590533745, 523.9464246826469], [480.123276481337, 525.1543842346468], [485.5110007668799, 516.7974666950118], [467.3862387777601, 507.34853864381193]]",0.0,0.0,0.0,0.0,304.7154951833898
1141,B2,"[[587.9511717134382, 562.011661161827], [576.4750190985263, 548.1303268611551], [600.0288591921246, 542.8522038253022], [599.4799086846045, 555.561280489622], [594.4467438846046, 558.581179369622], [587.9511717134382, 562.011661161827]]",0.0,0.0,0.0,0.0,266.42986353512975
1142,B2,"[[375.6039599167322, 539.8103889015963], [360.34823608134053, 548.1254455866522], [355.72674167276375, 542.6344389170652], [367.9065374376019, 530.431574480227], [375.6039599167322, 539.8103889015963]]",0.0,0.0,0.0,0.0,165.17995825049604
1143,B2,"[[367.0269281353811, 529.6619163407838], [354.54747116012373, 541.5366419207644], [344.5334888549403, 531.2038538117233], [352.8982037184598, 516.9075814585825], [367.0269281353811, 529.6619163407838]]",0.0,0.0,0.0,0.0,278.2676716541483
1144,B2,"[[351.06857281618767, 516.5797546579424], [343.2345524682838, 530.2549305284062], [329.0096207839321, 525.3071282034143], [333.40766729503605, 508.6770148333026], [351.06857281618767, 516.5797546579424]]",0.0,0.0,0.0,0.0,280.8745524848688
1145,B2,"[[331.94038162505547, 508.20670960470557], [327.4290728190041, 524.9978905581023], [311.0222977482844, 521.9914134509024], [312.25349989766124, 504.7877739002442], [331.94038162505547, 508.20670960470557]]",0.0,0.0,0.0,0.0,315.9738469127399
1146,B2,"[[396.93150478828267, 530.6707328554469], [377.25322735839615, 538.9857551807643], [374.0569306054738, 535.5640603989469], [390.69992887747344, 523.2160294229471], [396.93150478828267, 530.6707328554469]]",0.0,0.0,0.0,0.0,147.46332338860753
1147,B2,"[[389.6261870534735, 522.0349134165472], [373.3053113286738, 533.7386992981469], [363.104764000674, 523.7529003349472], [375.23804661187376, 508.0762697045474], [389.6261870534735, 522.0349134165472]]",0.0,0.0,0.0,0.0,338.6418689406328
1148,B2,"[[373.73042693131913, 507.50496330834136], [362.031022176674, 522.4644101461472], [350.2578913953804, 513.3287771561781], [356.6365460838212, 497.30366116201327], [373.73042693131913, 507.50496330834136]]",0.0,0.0,0.0,0.0,311.0014996061494
1149,B2,"[[355.21321625682765, 496.1571851654628], [348.6633911304278, 512.8001834374625], [332.5025029374039, 506.48121280322283], [337.57056434668385, 488.6141488518632], [355.21321625682765, 496.1571851654628]]",0.0,0.0,0.0,0.0,331.90237405173474
1150,B2,"[[335.85257742828384, 488.0987527763432], [330.9234537524173, 506.2551680754099], [314.8788446672421, 502.7731764841436], [316.35342590444424, 484.0614835181033], [335.85257742828384, 488.0987527763432]]",0.0,0.0,0.0,0.0,339.6455854817084
1151,B2,"[[358.69896863967654, 548.5377624470681], [344.74891486226886, 557.471294422748], [339.79857863148385, 553.6882720953818], [349.5827909558359, 538.278483085462], [358.69896863967654, 548.5377624470681]]",0.0,0.0,0.0,0.0,168.9273470848489
1152,B2,"[[346.9282243428437, 537.7109937542621], [337.9946923671639, 553.0869766739418], [324.08632851408953, 545.4196498462405], [330.4787764232283, 527.6269641913822], [346.9282243428437, 537.7109937542621]]",0.0,0.0,0.0,0.0,319.74628207671213
1153,B2,"[[327.6008715108441, 527.2312735520222], [322.3287391229256, 545.3544302779076], [301.56011989074875, 540.6932487558619], [301.47422054482877, 522.2248893830623], [327.6008715108441, 527.2312735520222]]",0.0,0.0,0.0,0.0,441.52682075792814
1154,B2,"[[418.4144005677127, 525.5033120904669], [399.07898843628254, 530.6924224402917], [396.1009129386517, 526.6994203130552], [414.3878687277127, 516.9133774984671], [418.4144005677127, 525.5033120904669]]",0.0,0.0,0.0,0.0,144.57373562724032
1155,B2,"[[412.64303826371275, 515.1685470344671], [394.6916059647105, 525.6074985362466], [385.5900606734219, 513.1313539496925], [398.684394551713, 499.3308551304674], [412.64303826371275, 515.1685470344671]]",0.0,0.0,0.0,0.0,359.4977632515084
1156,B2,"[[397.697348991393, 498.08009270614747], [383.74015477408716, 512.0814326696918], [369.99103137087747, 501.07749787439235], [381.2905739206733, 485.62468754774767], [397.697348991393, 498.08009270614747]]",0.0,0.0,0.0,0.0,370.1806849318334
1157,B2,"[[379.83028504003335, 484.3361973589477], [368.06207464899353, 501.34426785110736], [353.28738715075383, 493.0979306427875], [360.3408587588673, 476.58165226593434], [379.83028504003335, 484.3361973589477]]",0.0,0.0,0.0,0.0,362.4614056024805
1158,B2,"[[358.7849452896337, 476.60525622614784], [351.6396291298185, 492.5419977832132], [336.7506936924419, 486.3834223738471], [341.89856642080827, 470.43500938362416], [358.7849452896337, 476.60525622614784]]",0.0,0.0,0.0,0.0,291.18033703830235
1159,B2,"[[339.543563172907, 470.1806776238307], [335.1112702948373, 486.35047615327153], [318.84281289206285, 482.5000939364613], [320.41502163643315, 465.98320752168627], [339.543563172907, 470.1806776238307]]",0.0,0.0,0.0,0.0,301.33347365106835
1160,B2,"[[318.9370584481885, 465.4271135929835], [317.1922921807215, 482.596978039223], [298.68633789314094, 482.0030858899878], [298.7321630027442, 465.0945881236391], [318.9370584481885, 465.4271135929835]]",0.0,0.0,0.0,0.0,330.21529853962255
1161,B2,"[[343.36491563090794, 558.4864929568216], [330.0505170133082, 571.1136968070614], [320.8513699054253, 564.6095998989547], [325.6696503713883, 547.8349740627418], [343.36491563090794, 558.4864929568216]]",0.0,0.0,0.0,0.0,275.455551941385
1162,B2,"[[323.9516634529883, 547.4913766790619], [319.3130987733084, 563.7263530579415], [301.8287189246045, 555.729052649622], [301.4460348219488, 542.5951139616219], [323.9516634529883, 547.4913766790619]]",0.0,0.0,0.0,0.0,307.33415686023494
1163,B2,"[[442.00544172933775, 523.9464246826469], [421.14350835139254, 525.5829828949471], [419.2980145913926, 520.8853624149472], [441.2761675513922, 515.1811089749473], [442.00544172933775, 523.9464246826469]]",0.0,0.0,0.0,0.0,148.91355878103283
1164,B2,"[[440.36348700099217, 513.6778704213473], [419.13024243139256, 519.3754129749473], [412.7549003513927, 510.8190328149474], [427.6866225913924, 499.57829809494757], [440.36348700099217, 513.6778704213473]]",0.0,0.0,0.0,0.0,285.5158314763043
1165,B2,"[[418.45915379139257, 490.16292447574773], [404.07101334979285, 501.86671035734753], [392.47460165059306, 491.77353721174774], [403.96363916739284, 477.600145134948], [418.45915379139257, 490.16292447574773]]",0.0,0.0,0.0,0.0,315.3643837626221
1166,B2,"[[401.9587618553929, 476.5717017941479], [391.1139694329931, 490.4229713237477], [377.15532572099335, 481.0814174549478], [386.17475704259317, 466.2637802837481], [401.9587618553929, 476.5717017941479]]",0.0,0.0,0.0,0.0,310.75269774419553
1167,B2,"[[384.2420217593932, 465.8342835541481], [375.4373388025934, 480.43717236054783], [360.4049532665936, 474.42421814614795], [364.2704238329936, 457.6738456917482], [384.2420217593932, 465.8342835541481]]",0.0,0.0,0.0,0.0,319.2670230557169
1168,B2,"[[362.90811389379365, 457.19200404822817], [357.66825379267374, 474.45777257814785], [340.14478722499405, 468.44481836374797], [344.439754520994, 450.9213517960683], [362.90811389379365, 457.19200404822817]]",0.0,0.0,0.0,0.0,342.3125404270013
1169,B2,"[[342.3716290951649, 451.630473835665], [338.7118032633941, 468.2456308667881], [322.22788398132957, 463.49260378628827], [324.71020987843434, 450.46446626134843], [342.3716290951649, 451.630473835665]]",0.0,0.0,0.0,0.0,262.13398394365316
1170,B2,"[[322.9922229600344, 450.3785669154284], [320.4152425824344, 464.1224622626282], [301.51738648003476, 463.26346880342817], [301.0878897504348, 450.3785669154284], [322.9922229600344, 450.3785669154284]]",0.0,0.0,0.0,0.0,272.08947508720644
1171,B2,"[[328.504492364604, 571.7412276000217], [318.0891966718042, 582.4786458400215], [309.25944817025123, 577.950244827154], [316.73269126529095, 563.9486514421945], [328.504492364604, 571.7412276000217]]",0.0,0.0,0.0,0.0,182.5165632725139
1172,B2,"[[405.35950353859283, 503.1552005461475], [419.64026979779254, 491.3440404821477], [426.9417142009924, 498.2159881557476], [411.8019544825927, 509.2755289429474], [405.35950353859283, 503.1552005461475]]",0.0,0.0,0.0,0.0,174.14302866333483
1173,B2,"[[313.13220043244434, 502.57279256386295], [314.2918416023643, 484.1473828640233], [300.56636354817164, 483.7691340021976], [301.4253570073716, 502.23749337499686], [313.13220043244434, 502.57279256386295]]",0.0,0.0,0.0,0.0,234.62718055626533
1174,B2,"[[310.6411194007644, 504.9779742496229], [296.2959286321247, 504.2907794822629], [297.32672078316466, 520.6975545529825], [309.26672986604444, 521.1270512825826], [310.6411194007644, 504.9779742496229]]",0.0,0.0,0.0,0.0,214.03019278961375
1175,B2,"[[499.3617750452031, 593.7843783527563], [490.48257959279977, 605.5190237219998], [475.0475408727998, 598.5397018659999], [481.8597833140035, 583.4764568423565], [499.3617750452031, 593.7843783527563]]",0.0,0.0,0.0,0.0,288.4761593834891
1176,B2,"[[480.0344222132035, 582.4027150183565], [473.5711458647998, 596.7948714019999], [457.3308007767999, 594.5131700259999], [458.344837368404, 577.7856251751566], [480.0344222132035, 582.4027150183565]]",0.0,0.0,0.0,0.0,307.98812705186697
1177,B2,"[[456.3047279028041, 577.6782509927566], [455.2642925912, 593.9813728291998], [438.94297204079993, 594.9158232099999], [435.31909338479994, 581.0913972259999], [456.3047279028041, 577.6782509927566]]",0.0,0.0,0.0,0.0,283.7997105987851
1178,B2,"[[433.3058274647999, 581.3598326819999], [437.1981415767999, 595.5869118499999], [420.15249012079994, 601.3582741539999], [413.0558289516367, 588.2301825414289], [433.3058274647999, 581.3598326819999]]",0.0,0.0,0.0,0.0,289.78708418858855
1179,B2,"[[411.2978796305397, 588.2277741063175], [419.3724181470197, 602.6588642208774], [409.0373923022179, 608.4427009133996], [400.37344513171234, 594.8222976796154], [411.2978796305397, 588.2277741063175]]",0.0,0.0,0.0,0.0,200.88865413911924
1180,B2,"[[529.6326454994742, 593.6707562630277], [516.2108726994745, 604.1397390470273], [506.7452590585861, 597.5750348152599], [521.0513598900027, 585.0870695783565], [529.6326454994742, 593.6707562630277]]",0.0,0.0,0.0,0.0,208.5835992698226
1181,B2,"[[519.2259987892027, 583.2617084775566], [505.80422598920296, 596.0392361831563], [493.47854089853354, 587.0908049722277], [503.549368158803, 570.5915549543569], [519.2259987892027, 583.2617084775566]]",0.0,0.0,0.0,0.0,331.92358453402505
1182,B2,"[[501.83138124040306, 569.9473098599568], [491.63083391240326, 586.0534372199564], [477.0993026898686, 579.3722449202562], [481.00078985480354, 562.645865456757], [501.83138124040306, 569.9473098599568]]",0.0,0.0,0.0,0.0,339.55268922786064
1183,B2,"[[479.39017711880354, 562.5384912743569], [475.73945491720366, 578.8593669991566], [458.666959915604, 575.9602640743567], [459.633327557204, 559.8541367143571], [479.39017711880354, 562.5384912743569]]",0.0,0.0,0.0,0.0,305.0111486512504
1184,B2,"[[458.23746318600405, 559.8541367143571], [456.51947626760403, 576.3897608039567], [440.67986943256807, 578.6464595015774], [436.7895990878443, 561.1759583474019], [458.23746318600405, 559.8541367143571]]",0.0,0.0,0.0,0.0,318.94399174573664
1185,B2,"[[435.3579877013325, 561.3674605835416], [438.58798780680445, 578.0003735399566], [422.5761650284367, 582.6017788949652], [416.8037289826128, 565.3531902342295], [435.3579877013325, 561.3674605835416]]",0.0,0.0,0.0,0.0,312.11397018836686
